"id","idcode1","code1","idcode2","code2","result","dataset"
"case-01-ORIG_case-01-L4-03","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L4-03","\n\n\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author 020A6EC1A4D0C5BDB29FF826A462DA1C5D88CF08B60A4744AFFD95C61A0C3C7E\n */\npublic class Main {\n    public static void main(String[] args) { \n        cetak();\n    }\n    public static void cetak(){\n        System.out.println(""Welcome to Java""); \n        System.out.println(""Welcome to Java""); \n        System.out.println(""Welcome to Java""); \n        System.out.println(""Welcome to Java""); \n        System.out.println(""Welcome to Java"");\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L4-04","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L4-04","class HelloWorld\n{\n	static String s;\n	static void Cetak()\n	{\n		System.out.println(s);\n		\n		System.out.println(s);\n		System.out.println(s);\n		\n		System.out.println(s);\n		\n		System.out.println(s);\n	}\n	public static void main(String[] args)\n	{\n		s = ""Welcome to Java"";\n		// code to print ""Welcome to Java""\n		Cetak();\n		\n		//End of code\n		// 25779F8829AB7A7650E85A4CC871E6AC Ganteng\n		\n	}\n	\n}","1","IR-Plag"
"case-01-ORIG_case-01-L4-05","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L4-05","\npublic class hellow {\n\n    public static void main(String[] args) {\n        printHello();\n\n    }\n\n    private static void printHello() {\n        System.out.println(""Welcome to Java""); //ini buat ngeprint\n        System.out.println(""Welcome to Java""); //ini buat ngeprint lagi\n        System.out.println(""Welcome to Java""); //ini buat ngeprint lagi lagi\n        System.out.println(""Welcome to Java""); //ini buat ngeprint lagi lagi lagi\n        System.out.println(""Welcome to Java""); //ini buat ngeprint lagi lagi lagi lagi\n    }\n\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L4-06","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L4-06","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author FD8DBE9073AFCC0504CD6901E1091CAD\n */\npublic class Level4 {\n\n    public static void main(String[] args) {\n        String kal = ""Welcome to Java"";\n        tampil(kal);\n    }\n\n    //fungsi menampilkan kalimat\n    private static void tampil(String kalimat) {\n        System.out.println(kalimat);\n        System.out.println(kalimat);\n        System.out.println(kalimat);\n        System.out.println(kalimat);\n        System.out.println(kalimat);\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L5-01","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L5-01","\npublic class L5 {\n\n    public static void print() {\n\n        for (int i = 0; i < 5; i++) {\n            System.out.print(""Welcome to Java\n"");\n        }\n    }\n\n    public static void main(String[] args) {\n        print();\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L5-02","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L5-02","\n\n\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author 020A6EC1A4D0C5BDB29FF826A462DA1C5D88CF08B60A4744AFFD95C61A0C3C7E\n */\npublic class Main {\n    public static void main(String[] args) { \n        cetak();\n    }\n    public static void cetak(){\n        for (int i = 0; i < 5; i++) {\n            System.out.println(""Welcome to Java""); \n            \n        }\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L5-03","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L5-03","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author C166AB8FBBBE55174E16A67530426A8A 19011F43894F06E2BA0CA74061427469\n */\npublic class WelcomeToJava {\n    public static void test(int i) {\n        while(i>0) {\n            System.out.println(""Welcome To Java"");\n            i--;\n        }\n    }\n    \n    public static void main(String[] args) {\n        test(5);\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L5-04","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L5-04","\npublic class hellow {\n\n    public static void main(String[] args) {\n        printHello();\n\n    }\n\n    private static void printHello() {\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi lagi lagi\n    }\n\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L5-05","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L5-05","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author E3AFED0047B08059D0FADA10F400C1E5\n */\npublic class PrintJava {\n\n    public static void main(String[] args) {\n        printAll();\n    }\n\n    public static void printAll() {\n        //mencetak welcome to java sebanyak 5 kali\n        for (int i = 0; i < 5; i++) {\n            System.out.print(""Welcome to Java"");\n            System.out.println("""");\n        }\n    }\n\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-01","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-01","\npublic class L6 {\n\n    public static void print() {\n\n        for (int i = 5; i > 0; i--) {\n            System.out.print(""Welcome to Java\n"");\n        }\n    }\n\n    public static void main(String[] args) {\n        print();\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-02","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-02","public class Main {\n\n    public static void main(String[] args) {\n	//print ""welcome to java"" 5x\n    String java=""Welcome To Java"";\nfor(int baris=9;baris>=0;baris-=2){\n    System.out.print(java);\n    System.out.println();\n}\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-03","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-03","\n\n\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author 020A6EC1A4D0C5BDB29FF826A462DA1C5D88CF08B60A4744AFFD95C61A0C3C7E\n */\npublic class Main {\n    public static void main(String[] args) { \n        cetak();\n    }\n    public static void cetak(){\n        for (int i = 5; i > -1; i--) {\n            System.out.println(""Welcome to Java""); \n            \n        }\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-04","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-04","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author C166AB8FBBBE55174E16A67530426A8A 19011F43894F06E2BA0CA74061427469\n */\npublic class WelcomeToJava {\n    public static String test(int i) {\n        if(i>0) {\n            System.out.println(""Welcome To Java"");\n            return test(--i);\n        }\n        else\n            return """";\n    }\n    \n    public static void main(String[] args) {\n        int i=5;\n        test(i);\n    }\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-05","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-05","class HelloWorld\n{\n	static String s;\n	static void Cetak()\n	{\n		for(int a=5;a>0;a--)\n		System.out.println(s);\n\n	}\n	public static void main(String[] args)\n	{\n		s = ""Welcome to Java"";\n		// code to print ""Welcome to Java""\n		Cetak();\n		\n		//End of code\n		// 25779F8829AB7A7650E85A4CC871E6AC Ganteng\n		\n	}\n	\n}","1","IR-Plag"
"case-01-ORIG_case-01-L6-06","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-06","\npublic class hellow {\n\n    public static void main(String[] args) {\n        printHello();\n\n    }\n\n    private static void printHello() {\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi lagi\n        System.out.print(""Welcome to Java \n""); //ini buat ngeprint lagi lagi lagi lagi\n    }\n\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-07","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-07","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author E3AFED0047B08059D0FADA10F400C1E5\n */\npublic class PrintJava {\n\n    public static void main(String[] args) {\n        printAll();\n    }\n\n    public static void printAll() {\n        //mencetak welcome to java sebanyak 5 kali\n        for (int i = 5; i > 0; i--) {\n            System.out.print(""Welcome to Java"");\n            System.out.println("""");\n        }\n    }\n\n}\n","1","IR-Plag"
"case-01-ORIG_case-01-L6-08","case-01-ORIG","\npublic class T1 {\n	public static void main(String[] args) {\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n		System.out.println(""Welcome to Java"");\n	}\n\n}\n","case-01-L6-08","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author B15130F5DDB6B5F1622EF91DAC4C1AAE\n */\npublic class Kasus1L6 {\n    \n    /**\n     * @param args the command line arguments\n     */\n    public static void main(String[] args) {\n        //Print Welcome to java 5 kali\n        cetakTeks(""Welcome to Java"");\n    }\n\n    private static void cetakTeks(String teks) {\n        int i = 5;\n        while(i > 0){\n            System.out.println(teks);\n            i--;\n        }\n    }\n}\n","1","IR-Plag"
